"","spt","team","status","player","type","begin","end","mins","grade","location","opponent","tG","tGA","npG","pG","npA","pA","ownG","ylw","ylwred","red","sds","Position","kID","Vorname","Nachname","Name_lang","MW","Punkte","Note","G_coef","status_pts","grade_pts","npG_pts","pG_pts","npA_pts","pA_pts","ylwred_pts","red_pts","sds_pts","clean_sheet_pts","points","name_long"
"88",1,"TSG Hoffenheim","start","Prömel","Mittelfeld",0,90,90,3.5,"home","Holstein Kiel",3,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00080088","Grischa","Prömel","Grischa Prömel",2.5,6,3.75,4,4,0,0,0,0,0,0,0,0,0,4,"Grischa Prömel"
"89",1,"TSG Hoffenheim","start","Kramaric","Sturm",0,90,90,1,"home","Holstein Kiel",3,2,2,1,0,0,0,0,0,0,TRUE,"Sturm","pl-k00059041","Andrej","Kramaric","Andrej Kramaric",5,186,3.52,3,4,10,6,3,0,0,0,0,3,0,26,"Andrej Kramaric"
"90",1,"TSG Hoffenheim","start","Hlozek","Sturm",0,59,59,3,"home","Holstein Kiel",3,2,0,0,0,0,0,1,0,0,FALSE,"Sturm","pl-k00104978","Adam","Hlozek","Adam Hlozek",1.8,134,3.59,3,4,2,0,0,0,0,0,0,0,0,6,"Adam Hlozek"
"91",1,"TSG Hoffenheim","start","Bülter","Sturm",0,68,68,2,"home","Holstein Kiel",3,2,0,0,1,1,0,0,0,0,FALSE,"Sturm","pl-k00083988","Marius","Bülter","Marius Bülter",2.4,126,3.5,3,4,6,0,0,2,2,0,0,0,0,14,"Marius Bülter"
"92",1,"TSG Hoffenheim","sub","M. Berisha","Sturm",59,90,31,3.5,"home","Holstein Kiel",3,2,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00098165","Mergim","Berisha","Mergim Berisha",2.2,35,3.57,3,2,0,0,0,0,0,0,0,0,0,2,"Mergim Berisha"
"93",1,"TSG Hoffenheim","sub","Bruun Larsen","Sturm",68,90,22,NA,"home","Holstein Kiel",3,2,0,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00088770","Jacob","Bruun Larsen","Jacob Bruun Larsen",1.8,89,3.36,3,2,NA,0,0,2,0,0,0,0,0,4,"Jacob Bruun Larsen"
"94",1,"TSG Hoffenheim","sub","Geiger","Mittelfeld",69,90,21,NA,"home","Holstein Kiel",3,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00075625","Dennis","Geiger","Dennis Geiger",1.6,28,4.31,4,2,NA,0,0,0,0,0,0,0,0,2,"Dennis Geiger"
"95",1,"TSG Hoffenheim","sub","Nsoki","Abwehr",89,90,1,NA,"home","Holstein Kiel",3,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00105275","Stanley","Nsoki","Stanley Nsoki",1.2,32,4.06,5,2,NA,0,0,0,0,0,0,0,0,2,"Stanley Nsoki"
"96",1,"TSG Hoffenheim","sub","Moerstedt","Sturm",90,90,0,NA,"home","Holstein Kiel",3,2,0,0,0,0,0,1,0,0,FALSE,"Sturm","pl-k00141456","Max","Moerstedt","Max Moerstedt",1,20,4.07,3,2,NA,0,0,0,0,0,0,0,0,2,"Max Moerstedt"
"97",1,"TSG Hoffenheim","bench","Philipp","Tor",NA,NA,NA,NA,"home","Holstein Kiel",3,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00102795","Luca","Philipp","Luca Philipp",0.8,37,3.08,6,0,NA,0,0,0,0,0,0,0,0,0,"Luca Philipp"
"98",1,"TSG Hoffenheim","bench","Strobl","Abwehr",NA,NA,NA,NA,"home","Holstein Kiel",3,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00149666","Lars","Strobl","Lars Strobl",0.5,0,0,5,0,NA,0,0,0,0,0,0,0,0,0,"Lars Strobl"
"99",1,"TSG Hoffenheim","bench","At. Szalai","Abwehr",NA,NA,NA,NA,"home","Holstein Kiel",3,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00094223","Attila","Szalai","Attila Szalai",1.5,0,0,5,0,NA,0,0,0,0,0,0,0,0,0,"Attila Szalai"
"100",1,"TSG Hoffenheim","bench","Micheler","Mittelfeld",NA,NA,NA,NA,"home","Holstein Kiel",3,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00149677","Florian","Micheler","Florian Micheler",0.5,2,3.5,4,0,NA,0,0,0,0,0,0,0,0,0,"Florian Micheler"
"101",1,"Holstein Kiel","start","Weiner","Tor",0,90,90,4.5,"away","TSG Hoffenheim",2,3,0,0,0,0,0,1,0,0,FALSE,"Tor","pl-k00082076","Timon","Weiner","Timon Weiner",2.4,98,3.56,6,4,-4,0,0,0,0,0,0,0,0,0,"Timon Weiner"
"102",1,"Holstein Kiel","start","Ivezic","Mittelfeld",0,90,90,4,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00153415","Marko","Ivezic","Marko Ivezic",1.6,32,4.16,4,4,-2,0,0,0,0,0,0,0,0,2,"Marko Ivezic"
"103",1,"Holstein Kiel","start","Erras","Abwehr",0,90,90,5,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00080029","Patrick","Erras","Patrick Erras",1.7,22,4.15,5,4,-6,0,0,0,0,0,0,0,0,-2,"Patrick Erras"
"104",1,"Holstein Kiel","start","Komenda","Abwehr",0,46,46,5,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00084545","Marco","Komenda","Marco Komenda",1.2,38,4.03,5,4,-6,0,0,0,0,0,0,0,0,-2,"Marco Komenda"
"105",1,"Holstein Kiel","start","T. Becker","Abwehr",0,90,90,3,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00079188","Timo","Becker","Timo Becker",1.8,68,3.95,5,4,2,0,0,0,0,0,0,0,0,6,"Timo Becker"
"106",1,"Holstein Kiel","start","Knudsen","Mittelfeld",0,79,79,4,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00143830","Magnus","Knudsen","Magnus Knudsen",1.5,54,4.04,4,4,-2,0,0,0,0,0,0,0,0,2,"Magnus Knudsen"
"107",1,"Holstein Kiel","start","Holtby","Mittelfeld",0,82,82,3.5,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00047724","Lewis","Holtby","Lewis Holtby",1.8,18,4.24,4,4,0,0,0,0,0,0,0,0,0,4,"Lewis Holtby"
"108",1,"Holstein Kiel","start","Puchacz","Abwehr",0,46,46,5,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00103702","Tymoteusz","Puchacz","Tymoteusz Puchacz",1.4,16,4.17,5,4,-6,0,0,0,0,0,0,0,0,-2,"Tymoteusz Puchacz"
"109",1,"Holstein Kiel","start","Machino","Sturm",0,90,90,2.5,"away","TSG Hoffenheim",2,3,1,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00106313","Shuto","Machino","Shuto Machino",1.4,140,3.67,3,4,4,3,0,0,0,0,0,0,0,11,"Shuto Machino"
"110",1,"Holstein Kiel","start","Bernhardsson","Sturm",0,90,90,3,"away","TSG Hoffenheim",2,3,1,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00141224","Alexander","Bernhardsson","Alexander Bernhardsson",1.6,103,3.47,3,4,2,3,0,0,0,0,0,0,0,9,"Alexander Bernhardsson"
"111",1,"Holstein Kiel","start","Pichler","Sturm",0,54,54,4.5,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00118660","Benedikt","Pichler","Benedikt Pichler",1.5,31,4.09,3,4,-4,0,0,0,0,0,0,0,0,0,"Benedikt Pichler"
"112",1,"Holstein Kiel","sub","Porath","Mittelfeld",46,90,44,2.5,"away","TSG Hoffenheim",2,3,0,0,1,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00075198","Finn","Porath","Finn Porath",1.6,90,3.77,4,2,4,0,0,2,0,0,0,0,0,8,"Finn Porath"
"113",1,"Holstein Kiel","sub","Kelati","Mittelfeld",46,90,44,5,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,1,0,FALSE,"Mittelfeld","pl-k00125975","Andu Yobel","Kelati","Andu Yobel Kelati",0.7,7,4.3,4,2,-6,0,0,0,0,-3,0,0,0,-7,"Andu Yobel Kelati"
"114",1,"Holstein Kiel","sub","Arp","Sturm",54,90,36,4,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00091011","Fiete","Arp","Fiete Arp",1.2,37,3.92,3,2,-2,0,0,0,0,0,0,0,0,0,"Fiete Arp"
"115",1,"Holstein Kiel","sub","Remberg","Mittelfeld",79,90,11,NA,"away","TSG Hoffenheim",2,3,0,0,1,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00110187","Nicolai","Remberg","Nicolai Remberg",1.4,80,3.84,4,2,NA,0,0,2,0,0,0,0,0,4,"Nicolai Remberg"
"116",1,"Holstein Kiel","sub","M. Schulz","Mittelfeld",82,90,8,NA,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00079914","Marvin","Schulz","Marvin Schulz",1.4,14,4.83,4,2,NA,0,0,0,0,0,0,0,0,2,"Marvin Schulz"
"117",1,"Holstein Kiel","bench","Dähne","Tor",NA,NA,NA,NA,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00058963","Thomas","Dähne","Thomas Dähne",0.8,52,3.06,6,0,NA,0,0,0,0,0,0,0,0,0,"Thomas Dähne"
"118",1,"Holstein Kiel","bench","Geschwill","Abwehr",NA,NA,NA,NA,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00097901","Max","Geschwill","Max Geschwill",1,45,3.94,5,0,NA,0,0,0,0,0,0,0,0,0,"Max Geschwill"
"119",1,"Holstein Kiel","bench","Rosenboom","Abwehr",NA,NA,NA,NA,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00106697","Lasse","Rosenboom","Lasse Rosenboom",0.8,74,3.87,5,0,NA,0,0,0,0,0,0,0,0,0,"Lasse Rosenboom"
"120",1,"Holstein Kiel","bench","Gigovic","Mittelfeld",NA,NA,NA,NA,"away","TSG Hoffenheim",2,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00116735","Armin","Gigovic","Armin Gigovic",1.2,98,3.81,4,0,NA,0,0,0,0,0,0,0,0,0,"Armin Gigovic"
"121",1,"SC Freiburg","start","F. Müller","Tor",0,90,90,3,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00080766","Florian","Müller","Florian Müller",0.8,44,3.28,6,4,2,0,0,0,0,0,0,0,0,6,"Florian Müller"
"122",1,"SC Freiburg","start","Kübler","Abwehr",0,82,82,1.5,"home","VfB Stuttgart",3,1,2,0,0,0,0,0,0,0,TRUE,"Abwehr","pl-k00063777","Lukas","Kübler","Lukas Kübler",1.7,129,3.57,5,4,8,10,0,0,0,0,0,3,0,25,"Lukas Kübler"
"123",1,"SC Freiburg","start","Rosenfelder","Abwehr",0,90,90,2.5,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00111919","Max","Rosenfelder","Max Rosenfelder",0.5,100,3.23,5,4,4,0,0,0,0,0,0,0,0,8,"Max Rosenfelder"
"124",1,"SC Freiburg","start","Lienhart","Abwehr",0,90,90,2.5,"home","VfB Stuttgart",3,1,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00084940","Philipp","Lienhart","Philipp Lienhart",3,135,3.47,5,4,4,0,0,0,0,0,0,0,0,8,"Philipp Lienhart"
"125",1,"SC Freiburg","start","Günter","Abwehr",0,90,90,2.5,"home","VfB Stuttgart",3,1,0,0,1,0,0,0,0,0,FALSE,"Abwehr","pl-k00072706","Christian","Günter","Christian Günter",2.6,135,3.48,5,4,4,0,0,2,0,0,0,0,0,10,"Christian Günter"
"126",1,"SC Freiburg","start","M. Eggestein","Mittelfeld",0,73,73,3,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00079503","Maximilian","Eggestein","Maximilian Eggestein",2.5,119,3.68,4,4,2,0,0,0,0,0,0,0,0,6,"Maximilian Eggestein"
"127",1,"SC Freiburg","start","Osterhage","Mittelfeld",0,90,90,2,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00103374","Patrick","Osterhage","Patrick Osterhage",2.4,122,3.46,4,4,6,0,0,0,0,0,0,0,0,10,"Patrick Osterhage"
"128",1,"SC Freiburg","start","Doan","Mittelfeld",0,73,73,3,"home","VfB Stuttgart",3,1,1,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00102817","Ritsu","Doan","Ritsu Doan",4,256,3.06,4,4,2,4,0,0,0,0,0,0,0,10,"Ritsu Doan"
"129",1,"SC Freiburg","start","Röhl","Mittelfeld",0,63,63,3.5,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00119858","Merlin","Röhl","Merlin Röhl",2.5,42,3.88,4,4,0,0,0,0,0,0,0,0,0,4,"Merlin Röhl"
"130",1,"SC Freiburg","start","Grifo","Mittelfeld",0,82,82,2,"home","VfB Stuttgart",3,1,0,0,1,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00072759","Vincenzo","Grifo","Vincenzo Grifo",4,210,3.39,4,4,6,0,0,2,0,0,0,0,0,12,"Vincenzo Grifo"
"131",1,"SC Freiburg","start","Adamu","Sturm",0,90,90,3.5,"home","VfB Stuttgart",3,1,0,0,1,0,0,1,0,0,FALSE,"Sturm","pl-k00130251","Junior","Adamu","Junior Adamu",1.5,49,4.07,3,4,0,0,0,2,0,0,0,0,0,6,"Junior Adamu"
"132",1,"SC Freiburg","sub","Höler","Sturm",63,90,27,3,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00079935","Lucas","Höler","Lucas Höler",2.8,136,3.52,3,2,2,0,0,0,0,0,0,0,0,4,"Lucas Höler"
"133",1,"SC Freiburg","sub","Sallai",NA,73,90,17,NA,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,0,0,0,0,0,0,0,0,2,"Sallai"
"134",1,"SC Freiburg","sub","Ginter","Abwehr",73,90,17,NA,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00070990","Matthias","Ginter","Matthias Ginter",3.5,189,3.03,5,2,NA,0,0,0,0,0,0,0,0,2,"Matthias Ginter"
"135",1,"SC Freiburg","sub","Muslija","Mittelfeld",82,90,8,NA,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00090149","Florent","Muslija","Florent Muslija",1.6,16,4,4,2,NA,0,0,0,0,0,0,0,0,2,"Florent Muslija"
"136",1,"SC Freiburg","sub","Ogbus","Abwehr",82,90,8,NA,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00149407","Bruno","Ogbus","Bruno Ogbus",0.5,4,0,5,2,NA,0,0,0,0,0,0,0,0,2,"Bruno Ogbus"
"137",1,"SC Freiburg","bench","Huth","Tor",NA,NA,NA,NA,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00078917","Jannik","Huth","Jannik Huth",0.5,0,0,6,0,NA,0,0,0,0,0,0,0,0,0,"Jannik Huth"
"138",1,"SC Freiburg","bench","Makengo","Abwehr",NA,NA,NA,NA,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00136677","Jordy","Makengo","Jordy Makengo",1.4,48,3.63,5,0,NA,0,0,0,0,0,0,0,0,0,"Jordy Makengo"
"139",1,"SC Freiburg","bench","Höfler","Mittelfeld",NA,NA,NA,NA,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00047579","Nicolas","Höfler","Nicolas Höfler",2.4,46,3.75,4,0,NA,0,0,0,0,0,0,0,0,0,"Nicolas Höfler"
"140",1,"SC Freiburg","bench","Weißhaupt","Mittelfeld",NA,NA,NA,NA,"home","VfB Stuttgart",3,1,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00097912","Noah","Weißhaupt","Noah Weißhaupt",1.6,54,3.82,4,0,NA,0,0,0,0,0,0,0,0,0,"Noah Weißhaupt"
"141",1,"VfB Stuttgart","start","Nübel","Tor",0,90,90,4,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00072755","Alexander","Nübel","Alexander Nübel",3.4,218,3.06,6,4,-2,0,0,0,0,0,0,0,0,2,"Alexander Nübel"
"142",1,"VfB Stuttgart","start","P. Stenzel","Abwehr",0,65,65,5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00079360","Pascal","Stenzel","Pascal Stenzel",1.7,20,4,5,4,-6,0,0,0,0,0,0,0,0,-2,"Pascal Stenzel"
"143",1,"VfB Stuttgart","start","Stiller","Mittelfeld",0,90,90,3.5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00104317","Angelo","Stiller","Angelo Stiller",4.5,183,3.24,4,4,0,0,0,0,0,0,0,0,0,4,"Angelo Stiller"
"144",1,"VfB Stuttgart","start","Chabot","Abwehr",0,90,90,3.5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00085382","Julian","Chabot","Julian Chabot",3.2,165,3.2,5,4,0,0,0,0,0,0,0,0,0,4,"Julian Chabot"
"145",1,"VfB Stuttgart","start","Leweling","Sturm",0,90,90,4,"away","SC Freiburg",1,3,0,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00105180","Jamie","Leweling","Jamie Leweling",2.6,128,3.37,3,4,-2,0,0,2,0,0,0,0,0,4,"Jamie Leweling"
"146",1,"VfB Stuttgart","start","Krätzig","Abwehr",0,57,57,4.5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00130566","Frans","Krätzig","Frans Krätzig",1.8,85,3.34,5,4,-4,0,0,0,0,0,0,0,0,0,"Frans Krätzig"
"147",1,"VfB Stuttgart","start","Millot","Mittelfeld",0,90,90,3.5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00116714","Enzo","Millot","Enzo Millot",3.5,164,3.27,4,4,0,0,0,0,0,0,0,0,0,4,"Enzo Millot"
"148",1,"VfB Stuttgart","start","Karazor","Mittelfeld",0,65,65,5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00079176","Atakan","Karazor","Atakan Karazor",3,151,3.4,4,4,-6,0,0,0,0,0,0,0,0,-2,"Atakan Karazor"
"149",1,"VfB Stuttgart","start","Undav","Sturm",0,65,65,5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00087885","Deniz","Undav","Deniz Undav",5.5,157,3.23,3,4,-6,0,0,0,0,0,0,0,0,-2,"Deniz Undav"
"150",1,"VfB Stuttgart","start","Führich","Mittelfeld",0,81,81,4.5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00080351","Chris","Führich","Chris Führich",5,146,3.41,4,4,-4,0,0,0,0,0,0,0,0,0,"Chris Führich"
"151",1,"VfB Stuttgart","start","Demirovic","Sturm",0,90,90,3.5,"away","SC Freiburg",1,3,1,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00087705","Ermedin","Demirovic","Ermedin Demirovic",4.8,162,3.56,3,4,0,3,0,0,0,0,0,0,0,7,"Ermedin Demirovic"
"152",1,"VfB Stuttgart","sub","Mittelstädt","Abwehr",57,90,33,4,"away","SC Freiburg",1,3,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00079813","Maximilian","Mittelstädt","Maximilian Mittelstädt",3.5,149,3.42,5,2,-2,0,0,0,0,0,0,0,0,0,"Maximilian Mittelstädt"
"153",1,"VfB Stuttgart","sub","Chase","Abwehr",65,90,25,3.5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00143055","Anrie","Chase","Anrie Chase",0.5,14,4.17,5,2,0,0,0,0,0,0,0,0,0,2,"Anrie Chase"
"154",1,"VfB Stuttgart","sub","Diehl","Sturm",65,90,25,4.5,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00121863","Justin","Diehl","Justin Diehl",1.6,9,4.25,3,2,-4,0,0,0,0,0,0,0,0,-2,"Justin Diehl"
"155",1,"VfB Stuttgart","sub","Rieder","Mittelfeld",65,90,25,4,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00131930","Fabian","Rieder","Fabian Rieder",2.2,56,3.77,4,2,-2,0,0,0,0,0,0,0,0,0,"Fabian Rieder"
"156",1,"VfB Stuttgart","sub","Woltemade","Sturm",81,90,9,NA,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Sturm","pl-k00106698","Nick","Woltemade","Nick Woltemade",1.8,202,2.68,3,2,NA,0,0,0,0,0,0,0,0,2,"Nick Woltemade"
"157",1,"VfB Stuttgart","bench","Bredlow","Tor",NA,NA,NA,NA,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00082119","Fabian","Bredlow","Fabian Bredlow",0.8,0,0,6,0,NA,0,0,0,0,0,0,0,0,0,"Fabian Bredlow"
"158",1,"VfB Stuttgart","bench","Hendriks","Abwehr",NA,NA,NA,NA,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00107843","Ramon","Hendriks","Ramon Hendriks",2,72,3.5,5,0,NA,0,0,0,0,0,0,0,0,0,"Ramon Hendriks"
"159",1,"VfB Stuttgart","bench","Keitel","Mittelfeld",NA,NA,NA,NA,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00088182","Yannik","Keitel","Yannik Keitel",2,28,3.25,4,0,NA,0,0,0,0,0,0,0,0,0,"Yannik Keitel"
"160",1,"VfB Stuttgart","bench","Silas",NA,NA,NA,NA,NA,"away","SC Freiburg",1,3,0,0,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,0,0,0,0,0,0,0,0,0,"Silas"
"161",1,"FC Augsburg","start","Labrovic","Tor",0,90,90,3,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Tor","pl-k00139040","Nediljko","Labrovic","Nediljko Labrovic",2.4,86,3.13,6,4,2,0,0,0,0,0,0,0,0,6,"Nediljko Labrovic"
"162",1,"FC Augsburg","start","Pedersen","Abwehr",0,90,90,5,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00101253","Mads","Pedersen","Mads Pedersen",1.4,0,4.63,5,4,-6,0,0,0,0,0,0,0,0,-2,"Mads Pedersen"
"163",1,"FC Augsburg","start","Gouweleeuw","Abwehr",0,90,90,3.5,"home","Werder Bremen",2,2,0,0,0,0,0,1,0,0,FALSE,"Abwehr","pl-k00075006","Jeffrey","Gouweleeuw","Jeffrey Gouweleeuw",2.2,165,3.39,5,4,0,0,0,0,0,0,0,0,0,4,"Jeffrey Gouweleeuw"
"164",1,"FC Augsburg","start","K. Schlotterbeck","Abwehr",0,90,90,3.5,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00101460","Keven","Schlotterbeck","Keven Schlotterbeck",2.8,80,3.5,5,4,0,0,0,0,0,0,0,0,0,4,"Keven Schlotterbeck"
"165",1,"FC Augsburg","start","Giannoulis","Abwehr",0,80,80,3.5,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00097350","Dimitrios","Giannoulis","Dimitrios Giannoulis",1.7,128,3.6,5,4,0,0,0,0,0,0,0,0,0,4,"Dimitrios Giannoulis"
"166",1,"FC Augsburg","start","Breithaupt","Mittelfeld",0,59,59,3,"home","Werder Bremen",2,2,0,0,1,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00119868","Tim","Breithaupt","Tim Breithaupt",1.2,8,3.75,4,4,2,0,0,2,0,0,0,0,0,8,"Tim Breithaupt"
"167",1,"FC Augsburg","start","Rexhbecaj","Mittelfeld",0,90,90,2.5,"home","Werder Bremen",2,2,1,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00080554","Elvis","Rexhbecaj","Elvis Rexhbecaj",1.6,72,3.83,4,4,4,4,0,0,0,0,0,0,0,12,"Elvis Rexhbecaj"
"168",1,"FC Augsburg","start","Maier","Mittelfeld",0,59,59,3.5,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00082087","Arne","Maier","Arne Maier",1.6,42,3.91,4,4,0,0,0,0,0,0,0,0,0,4,"Arne Maier"
"169",1,"FC Augsburg","start","Engels",NA,0,80,80,4,"home","Werder Bremen",2,2,0,0,0,0,0,1,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,4,-2,0,0,0,0,0,0,0,0,2,"Engels"
"170",1,"FC Augsburg","start","Essende","Sturm",0,90,90,2.5,"home","Werder Bremen",2,2,1,0,0,0,0,1,0,0,FALSE,"Sturm","pl-k00119823","Samuel","Essende","Samuel Essende",1.8,72,4,3,4,4,3,0,0,0,0,0,0,0,11,"Samuel Essende"
"171",1,"FC Augsburg","start","P. Tietz","Sturm",0,66,66,3,"home","Werder Bremen",2,2,0,0,1,0,0,0,0,0,FALSE,"Sturm","pl-k00086106","Phillip","Tietz","Phillip Tietz",1.8,107,3.75,3,4,2,0,0,2,0,0,0,0,0,8,"Phillip Tietz"
"172",1,"FC Augsburg","sub","F. Jensen","Mittelfeld",59,90,31,4,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00096744","Fredrik","Jensen","Fredrik Jensen",1.6,26,4.17,4,2,-2,0,0,0,0,0,0,0,0,0,"Fredrik Jensen"
"173",1,"FC Augsburg","sub","Dorsch","Mittelfeld",59,90,31,4,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00075624","Niklas","Dorsch","Niklas Dorsch",1.5,97,3.45,4,2,-2,0,0,0,0,0,0,0,0,0,"Niklas Dorsch"
"174",1,"FC Augsburg","sub","M. Bauer","Abwehr",66,90,24,NA,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Abwehr","pl-k00097999","Maximilian","Bauer","Maximilian Bauer",1.2,14,4.21,5,2,NA,0,0,0,0,0,0,0,0,2,"Maximilian Bauer"
"175",1,"FC Augsburg","sub","M. Wolf","Mittelfeld",80,90,10,NA,"home","Werder Bremen",2,2,0,0,0,0,0,0,0,0,FALSE,"Mittelfeld","pl-k00079577","Marius","Wolf","Marius Wolf",1.8,79,3.97,4,2,NA,0,0,0,0,0,0,0,0,2,"Marius Wolf"
